dates,cases
7/13/20,379.7142857142857
7/14/20,405.57142857142856
7/15/20,426.14285714285717
7/16/20,431.7142857142857
7/17/20,467.85714285714283
7/18/20,472.7142857142857
7/19/20,469.2857142857143
7/20/20,505.57142857142856
7/21/20,492.42857142857144
7/22/20,485.57142857142856
7/23/20,493.2857142857143
7/24/20,469.85714285714283
7/25/20,458.0
7/26/20,475.0
7/27/20,433.57142857142856
7/28/20,435.7142857142857
7/29/20,424.0
7/30/20,406.42857142857144
7/31/20,354.42857142857144
8/1/20,399.0
8/2/20,378.57142857142856
8/3/20,362.42857142857144
8/4/20,361.0
8/5/20,358.85714285714283
8/6/20,364.42857142857144
8/7/20,409.57142857142856
8/8/20,362.85714285714283
8/9/20,359.2857142857143
8/10/20,382.2857142857143
8/11/20,378.0
8/12/20,373.85714285714283
8/13/20,367.0
8/14/20,312.85714285714283
8/15/20,390.14285714285717
8/16/20,393.2857142857143
8/17/20,357.85714285714283
8/18/20,399.7142857142857
8/19/20,398.7142857142857
8/20/20,411.2857142857143
8/21/20,488.0
8/22/20,412.0
8/23/20,430.42857142857144
8/24/20,463.14285714285717
8/25/20,442.7142857142857
8/26/20,460.42857142857144
8/27/20,462.57142857142856
8/28/20,504.2857142857143
8/29/20,528.0
8/30/20,539.8571428571429
8/31/20,565.1428571428571
9/1/20,576.0
9/2/20,583.5714285714286
9/3/20,605.4285714285714
9/4/20,517.4285714285714
9/5/20,651.8571428571429
9/6/20,643.1428571428571
9/7/20,690.2857142857143
9/8/20,715.5714285714286
9/9/20,752.5714285714286
9/10/20,773.2857142857143
9/11/20,903.5714285714286
9/12/20,825.2857142857143
9/13/20,896.4285714285714
9/14/20,915.4285714285714
9/15/20,982.0
9/16/20,1028.7142857142858
9/17/20,1079.857142857143
9/18/20,1130.0
9/19/20,1170.4285714285713
9/20/20,1230.5714285714287
9/21/20,1275.5714285714287
9/22/20,1348.857142857143
9/23/20,1444.142857142857
9/24/20,1519.0
9/25/20,1593.7142857142858
9/26/20,1696.4285714285713
9/27/20,1781.5714285714287
9/28/20,1846.4285714285713
9/29/20,1899.7142857142858
9/30/20,1918.0
10/1/20,1947.0
10/2/20,1977.857142857143
10/3/20,2010.2857142857142
10/4/20,2022.7142857142858
10/5/20,2096.714285714286
10/6/20,2137.8571428571427
10/7/20,2136.8571428571427
10/8/20,2170.5714285714284
10/9/20,2042.857142857143
10/10/20,2230.1428571428573
10/11/20,2291.714285714286
10/12/20,2304.714285714286
10/13/20,2302.5714285714284
10/14/20,2306.714285714286
10/15/20,2311.8571428571427
10/16/20,2542.714285714286
10/17/20,2400.8571428571427
10/18/20,2418.0
10/19/20,2425.8571428571427
10/20/20,2520.8571428571427
10/21/20,2553.8571428571427
10/22/20,2553.4285714285716
10/23/20,2709.0
10/24/20,2747.8571428571427
10/25/20,2778.8571428571427
10/26/20,2837.1428571428573
10/27/20,2883.1428571428573
10/28/20,2927.1428571428573
10/29/20,3011.0
10/30/20,2878.714285714286
10/31/20,3160.4285714285716
11/1/20,3158.0
11/2/20,3312.8571428571427
11/3/20,3510.285714285714
11/4/20,3782.8571428571427
11/5/20,3987.8571428571427
11/6/20,4214.571428571428
11/7/20,4203.142857142857
11/8/20,4383.285714285715
11/9/20,4590.571428571428
11/10/20,4598.428571428572
11/11/20,4606.285714285715
11/12/20,4628.142857142857
11/13/20,4760.571428571428
11/14/20,4729.428571428572
11/15/20,4814.285714285715
11/16/20,4746.285714285715
11/17/20,4776.142857142857
11/18/20,4853.857142857143
11/19/20,4929.428571428572
11/20/20,5065.714285714285
11/21/20,5207.714285714285
11/22/20,5340.714285714285
11/23/20,5461.714285714285
11/24/20,5575.428571428572
11/25/20,5683.285714285715
11/26/20,5800.285714285715
11/27/20,5929.142857142857
11/28/20,5983.857142857143
11/29/20,6087.142857142857
11/30/20,6182.428571428572
12/1/20,6318.714285714285
12/2/20,6404.285714285715
12/3/20,6472.571428571428
12/4/20,6492.714285714285
12/5/20,6558.571428571428
12/6/20,6558.0
12/7/20,6563.0
12/8/20,6590.857142857143
12/9/20,6589.714285714285
12/10/20,6598.428571428572
12/11/20,6702.714285714285
12/12/20,6715.571428571428
12/13/20,6780.428571428572
12/14/20,6897.714285714285
12/15/20,6922.857142857143
12/16/20,6922.571428571428
12/17/20,6933.571428571428
12/18/20,6802.571428571428
12/19/20,6827.285714285715
12/20/20,6808.857142857143
12/21/20,6661.428571428572
12/22/20,6480.0
12/23/20,6366.285714285715
12/24/20,6291.285714285715
12/25/20,6097.285714285715
12/26/20,6508.857142857143
12/27/20,6655.285714285715
12/28/20,6747.0
12/29/20,6805.428571428572
12/30/20,6867.857142857143
12/31/20,7450.857142857143
1/1/21,7943.285714285715
1/2/21,7675.142857142857
1/3/21,7846.142857142857
1/4/21,8165.571428571428
1/5/21,8530.857142857143
1/6/21,8684.57142857143
1/7/21,8224.42857142857
1/8/21,7896.285714285715
1/9/21,7792.714285714285
1/10/21,7532.714285714285
1/11/21,7216.714285714285
1/12/21,6939.428571428572
1/13/21,6783.857142857143
1/14/21,6566.714285714285
1/15/21,6370.285714285715
1/16/21,6157.857142857143
1/17/21,5978.285714285715
1/18/21,5810.285714285715
1/19/21,5627.285714285715
1/20/21,5413.142857142857
1/21/21,5278.285714285715
1/22/21,5179.285714285715
1/23/21,5043.285714285715
1/24/21,4845.714285714285
1/25/21,4674.428571428572
1/26/21,4534.428571428572
1/27/21,4448.857142857143
1/28/21,4343.571428571428
1/29/21,4152.0
1/30/21,4047.1428571428573
1/31/21,3925.714285714286
2/1/21,3823.5714285714284
2/2/21,3720.1428571428573
2/3/21,3615.5714285714284
2/4/21,3526.285714285714
2/5/21,3454.1428571428573
2/6/21,3356.714285714286
2/7/21,3357.8571428571427
2/8/21,3278.8571428571427
2/9/21,3185.4285714285716
2/10/21,3121.1428571428573
2/11/21,3068.5714285714284
2/12/21,2848.8571428571427
2/13/21,2996.0
2/14/21,2889.1428571428573
2/15/21,2899.714285714286
2/16/21,2876.1428571428573
2/17/21,2883.5714285714284
2/18/21,2911.8571428571427
2/19/21,3141.285714285714
2/20/21,3004.8571428571427
2/21/21,3033.1428571428573
2/22/21,2990.714285714286
2/23/21,2986.4285714285716
2/24/21,2976.285714285714
2/25/21,2937.5714285714284
2/26/21,2928.714285714286
2/27/21,2933.1428571428573
2/28/21,2917.8571428571427
3/1/21,2930.1428571428573
3/2/21,2958.714285714286
3/3/21,2980.4285714285716
3/4/21,3013.5714285714284
3/5/21,3049.8571428571427
3/6/21,3046.5714285714284
3/7/21,3083.4285714285716
3/8/21,3111.8571428571427
3/9/21,3177.0
3/10/21,3200.1428571428573
3/11/21,3205.0
3/12/21,3222.0
3/13/21,3285.8571428571427
3/14/21,3345.8571428571427
3/15/21,3415.714285714286
3/16/21,3498.0
3/17/21,3569.8571428571427
3/18/21,3670.4285714285716
3/19/21,3842.1428571428573
3/20/21,3923.0
3/21/21,4118.285714285715
3/22/21,4295.428571428572
3/23/21,4476.0
3/24/21,4590.714285714285
3/25/21,4722.285714285715
3/26/21,4939.714285714285
3/27/21,5109.714285714285
3/28/21,5327.0
3/29/21,5496.571428571428
3/30/21,5354.857142857143
3/31/21,5617.714285714285
4/1/21,5668.142857142857
4/2/21,5797.714285714285
4/3/21,6647.0
4/4/21,6881.0
4/5/21,7241.142857142857
4/6/21,7894.571428571428
4/7/21,8180.714285714285
4/8/21,8581.285714285714
4/9/21,8989.142857142857
4/10/21,8563.0
4/11/21,8735.57142857143
4/12/21,8861.42857142857
4/13/21,8729.285714285714
4/14/21,8709.714285714286
4/15/21,8710.57142857143
4/16/21,8601.0
4/17/21,8559.142857142857
4/18/21,8395.142857142857
4/19/21,8291.857142857143
4/20/21,8285.857142857143
4/21/21,8193.857142857143
4/22/21,8109.571428571428
4/23/21,7972.714285714285
4/24/21,7915.571428571428
4/25/21,7923.142857142857
4/26/21,7826.714285714285
4/27/21,7789.571428571428
4/28/21,7872.714285714285
4/29/21,7806.714285714285
4/30/21,7759.428571428572
5/1/21,7673.428571428572
5/2/21,7594.857142857143
5/3/21,7555.571428571428
5/4/21,7524.142857142857
5/5/21,7340.285714285715
5/6/21,7254.0
5/7/21,7057.714285714285
5/8/21,6940.714285714285
5/9/21,6782.857142857143
5/10/21,6535.571428571428
5/11/21,6287.857142857143
5/12/21,6047.0
5/13/21,5866.142857142857
5/14/21,5587.714285714285
5/15/21,5344.714285714285
5/16/21,5112.714285714285
5/17/21,4845.0
5/18/21,4624.857142857143
5/19/21,4430.428571428572
5/20/21,4225.0
5/21/21,3850.8571428571427
5/22/21,3724.5714285714284
5/23/21,3419.0
5/24/21,3211.5714285714284
5/25/21,2993.4285714285716
5/26/21,2838.5714285714284
5/27/21,2698.714285714286
5/28/21,2695.285714285714
5/29/21,2457.1428571428573
5/30/21,2363.5714285714284
5/31/21,2239.1428571428573
6/1/21,2077.5714285714284
6/2/21,1956.5714285714287
6/3/21,1861.7142857142858
6/4/21,1735.142857142857
6/5/21,1670.0
6/6/21,1581.0
6/7/21,1478.5714285714287
6/8/21,1412.2857142857142
6/9/21,1363.857142857143
6/10/21,1325.857142857143
6/11/21,1267.142857142857
6/12/21,1209.4285714285713
6/13/21,1130.142857142857
6/14/21,1081.5714285714287
6/15/21,1030.142857142857
6/16/21,970.2857142857143
6/17/21,927.0
6/18/21,874.4285714285714
6/19/21,829.0
6/20/21,784.8571428571429
6/21/21,729.1428571428571
6/22/21,679.0
6/23/21,647.1428571428571
6/24/21,616.2857142857143
6/25/21,620.2857142857143
6/26/21,616.8571428571429
6/27/21,594.1428571428571
6/28/21,532.4285714285714
6/29/21,535.0
6/30/21,515.7142857142857
7/1/21,500.0
7/2/21,480.14285714285717
7/3/21,448.2857142857143
7/4/21,449.7142857142857
7/5/21,485.0
7/6/21,467.57142857142856
7/7/21,462.14285714285717
7/8/21,458.7142857142857
7/9/21,441.7142857142857
7/10/21,436.0
7/11/21,402.2857142857143
7/12/21,391.42857142857144
7/13/21,367.42857142857144
7/14/21,367.42857142857144
7/15/21,370.57142857142856
7/16/21,386.42857142857144
7/17/21,385.0
7/18/21,415.57142857142856
7/19/21,408.0
7/20/21,440.7142857142857
7/21/21,444.57142857142856
7/22/21,445.0
7/23/21,499.14285714285717
7/24/21,533.2857142857143
7/25/21,576.8571428571429
7/26/21,653.5714285714286
7/27/21,697.8571428571429
7/28/21,711.8571428571429
7/29/21,724.1428571428571
7/30/21,637.2857142857143
7/31/21,842.4285714285714
8/1/21,878.1428571428571
8/2/21,972.2857142857143
8/3/21,1075.142857142857
8/4/21,1110.4285714285713
8/5/21,1160.2857142857142
8/6/21,1520.4285714285713
8/7/21,1432.857142857143
8/8/21,1573.7142857142858
8/9/21,1655.4285714285713
8/10/21,1771.5714285714287
8/11/21,1822.0
8/12/21,1850.5714285714287
8/13/21,2002.0
8/14/21,2081.5714285714284
8/15/21,2155.4285714285716
8/16/21,2261.1428571428573
8/17/21,2345.714285714286
8/18/21,2401.714285714286
8/19/21,2439.1428571428573
8/20/21,2566.4285714285716
8/21/21,2640.285714285714
8/22/21,2765.285714285714
8/23/21,2858.4285714285716
8/24/21,2963.8571428571427
8/25/21,2994.1428571428573
8/26/21,3028.8571428571427
8/27/21,3254.8571428571427
8/28/21,3355.0
8/29/21,3430.5714285714284
8/30/21,3502.8571428571427
8/31/21,3568.285714285714
9/1/21,3573.5714285714284
9/2/21,3626.0
9/3/21,2928.0
9/4/21,3768.0
9/5/21,3759.0
9/6/21,3783.285714285714
9/7/21,3843.285714285714
9/8/21,3759.714285714286
9/9/21,3901.4285714285716
9/10/21,4928.0
9/11/21,4246.857142857143
9/12/21,4321.142857142857
9/13/21,4379.285714285715
9/14/21,4437.0
9/15/21,4561.285714285715
9/16/21,4421.857142857143
9/17/21,4404.142857142857
9/18/21,4342.285714285715
9/19/21,4296.571428571428
9/20/21,4287.285714285715
9/21/21,4212.571428571428
9/22/21,4106.142857142857
9/23/21,4005.4285714285716
9/24/21,4331.857142857143
9/25/21,4297.0
9/26/21,4337.142857142857
9/27/21,4219.428571428572
9/28/21,4314.428571428572
9/29/21,4402.857142857143
9/30/21,4453.142857142857
10/1/21,4033.4285714285716
10/2/21,3932.1428571428573
10/3/21,3850.285714285714
10/4/21,3907.4285714285716
10/5/21,3753.4285714285716
10/6/21,3736.714285714286
10/7/21,3751.714285714286
10/8/21,2818.1428571428573
10/9/21,3406.714285714286
10/10/21,3245.285714285714
10/11/21,3132.0
10/12/21,3036.0
10/13/21,3013.5714285714284
10/14/21,2974.0
10/15/21,3545.0
10/16/21,2868.5714285714284
10/17/21,2879.0
10/18/21,2809.714285714286
10/19/21,2685.8571428571427
10/20/21,2711.5714285714284
10/21/21,2740.714285714286
10/22/21,2446.714285714286
10/23/21,2379.1428571428573
10/24/21,2360.4285714285716
10/25/21,2330.1428571428573
10/26/21,2324.285714285714
10/27/21,2325.714285714286
10/28/21,2335.285714285714
10/29/21,2290.4285714285716
10/30/21,2308.0
10/31/21,2270.8571428571427
11/1/21,2274.0
11/2/21,2279.285714285714
11/3/21,2228.4285714285716
11/4/21,2181.285714285714
11/5/21,2398.0
11/6/21,2476.8571428571427
11/7/21,2524.1428571428573
11/8/21,2372.4285714285716
11/9/21,2552.0
11/10/21,2561.0
11/11/21,2570.714285714286
11/12/21,2500.1428571428573
11/13/21,2443.285714285714
11/14/21,2426.8571428571427
11/15/21,2601.1428571428573
11/16/21,2447.8571428571427
11/17/21,2500.8571428571427
11/18/21,2525.0
11/19/21,2544.8571428571427
11/20/21,2583.5714285714284
11/21/21,2609.8571428571427
11/22/21,2832.5714285714284
11/23/21,2871.1428571428573
11/24/21,2919.1428571428573
11/25/21,2956.8571428571427
11/26/21,2901.0
11/27/21,2935.285714285714
11/28/21,3023.8571428571427
11/29/21,2878.8571428571427
11/30/21,2966.1428571428573
12/1/21,3026.285714285714
12/2/21,3108.5714285714284
12/3/21,3239.0
12/4/21,3330.0
12/5/21,3404.285714285714
12/6/21,3566.285714285714
12/7/21,3487.5714285714284
12/8/21,3933.285714285714
12/9/21,4107.714285714285
12/10/21,4310.0
12/11/21,4593.571428571428
12/12/21,5057.0
12/13/21,5543.714285714285
12/14/21,6534.142857142857
12/15/21,6900.0
12/16/21,7593.571428571428
12/17/21,8928.857142857143
12/18/21,10200.42857142857
12/19/21,11874.57142857143
12/20/21,14452.0
12/21/21,16618.571428571428
12/22/21,18150.285714285714
12/23/21,19548.571428571428
12/24/21,20539.714285714286
12/25/21,22531.714285714286
12/26/21,27697.428571428572
12/27/21,30124.428571428572
12/28/21,32660.428571428572
12/29/21,34658.42857142857
12/30/21,36346.142857142855
12/31/21,38336.57142857143
1/1/22,41362.57142857143
1/2/22,39199.57142857143
1/3/22,39046.0
1/4/22,39411.0
1/5/22,38842.42857142857
1/6/22,38311.57142857143
1/7/22,41474.42857142857
1/8/22,39129.28571428572
1/9/22,38408.42857142857
1/10/22,36938.142857142855
1/11/22,36226.57142857143
1/12/22,34671.57142857143
1/13/22,33100.857142857145
1/14/22,30664.571428571428
1/15/22,28952.14285714286
1/16/22,27323.428571428572
1/17/22,26091.85714285714
1/18/22,23332.285714285714
1/19/22,22708.85714285714
1/20/22,21279.0
1/21/22,18151.14285714286
1/22/22,19308.714285714286
1/23/22,17049.0
1/24/22,17825.285714285714
1/25/22,17160.428571428572
1/26/22,16396.571428571428
1/27/22,16685.428571428572
1/28/22,16938.14285714286
1/29/22,14505.285714285714
1/30/22,15605.0
1/31/22,13429.57142857143
2/1/22,12938.0
2/2/22,12679.0
2/3/22,12409.42857142857
2/4/22,11662.142857142857
2/5/22,11391.142857142857
2/6/22,10673.0
2/7/22,10274.285714285714
2/8/22,9460.714285714286
2/9/22,9920.857142857143
2/10/22,9665.42857142857
2/11/22,9113.857142857143
2/12/22,8601.857142857143
2/13/22,8234.857142857143
2/14/22,7779.714285714285
2/15/22,7686.0
2/16/22,6786.0
2/17/22,6619.285714285715
2/18/22,5400.428571428572
2/19/22,5619.714285714285
2/20/22,5913.428571428572
2/21/22,5708.571428571428
2/22/22,5977.857142857143
2/23/22,5730.428571428572
2/24/22,5892.714285714285
2/25/22,6501.571428571428
2/26/22,6090.0
2/27/22,5533.0
2/28/22,5903.571428571428
3/1/22,6028.0
3/2/22,6225.857142857143
3/3/22,6087.142857142857
3/4/22,6163.714285714285
3/5/22,6027.0
3/6/22,6145.285714285715
3/7/22,5752.714285714285
3/8/22,5546.285714285715
3/9/22,5350.142857142857
3/10/22,5175.857142857143
3/11/22,4614.0
3/12/22,5310.857142857143
3/13/22,5103.571428571428
3/14/22,4902.428571428572
3/15/22,4228.428571428572
3/16/22,4397.428571428572
3/17/22,4520.285714285715
3/18/22,5039.0
3/19/22,5101.142857142857
3/20/22,5320.285714285715
3/21/22,5728.0
3/22/22,6528.571428571428
3/23/22,6723.857142857143
3/24/22,6924.0
3/25/22,6637.857142857143
3/26/22,6794.285714285715
3/27/22,7387.428571428572
3/28/22,7635.714285714285
3/29/22,8139.428571428572
3/30/22,8516.57142857143
3/31/22,8363.285714285714
4/1/22,7564.714285714285
4/2/22,7328.0
4/3/22,7124.571428571428
4/4/22,6728.571428571428
4/5/22,4947.142857142857
4/6/22,6169.0
4/7/22,5800.285714285715
4/8/22,5739.142857142857
4/9/22,4467.142857142857
4/10/22,12199.42857142857
4/11/22,14046.0
4/12/22,14046.0
4/13/22,14206.0
4/14/22,14482.857142857143
4/15/22,16174.57142857143
4/16/22,17302.14285714286
4/17/22,10124.285714285714
4/18/22,8920.0
4/19/22,11390.0
4/20/22,9684.857142857143
4/21/22,10073.285714285714
4/22/22,8917.42857142857
4/23/22,8874.142857142857
4/24/22,8824.42857142857
4/25/22,8536.142857142857
4/26/22,7813.142857142857
4/27/22,7628.142857142857
4/28/22,7337.0
4/29/22,7163.142857142857
4/30/22,6872.571428571428
5/1/22,6545.857142857143
5/2/22,6351.857142857143
5/3/22,5886.285714285715
5/4/22,5743.714285714285
5/5/22,5675.857142857143
5/6/22,5605.142857142857
5/7/22,5438.285714285715
5/8/22,5068.285714285715
5/9/22,4832.0
5/10/22,4660.714285714285
5/11/22,4423.571428571428
5/12/22,4207.857142857143
5/13/22,4036.8571428571427
5/14/22,4314.0
5/15/22,4004.4285714285716
5/16/22,3853.714285714286
5/17/22,3576.8571428571427
5/18/22,3660.4285714285716
5/19/22,3726.285714285714
5/20/22,3635.1428571428573
5/21/22,3024.714285714286
5/22/22,2811.5714285714284
5/23/22,2719.714285714286
5/24/22,2639.285714285714
5/25/22,2611.714285714286
5/26/22,2595.285714285714
5/27/22,2677.8571428571427
5/28/22,2673.714285714286
5/29/22,2668.4285714285716
5/30/22,2568.4285714285716
5/31/22,2315.5714285714284
6/1/22,2382.714285714286
6/2/22,2367.285714285714
6/3/22,2361.0
6/4/22,2491.0
6/5/22,2381.0
6/6/22,2270.5714285714284
6/7/22,2451.1428571428573
6/8/22,2773.714285714286
6/9/22,2852.1428571428573
6/10/22,2850.714285714286
6/11/22,2776.5714285714284
6/12/22,2573.4285714285716
6/13/22,2639.1428571428573
6/14/22,2209.5714285714284
6/15/22,2147.0
6/16/22,1944.0
6/17/22,2003.0
6/18/22,2004.857142857143
6/19/22,2098.1428571428573
6/20/22,2383.0
6/21/22,2457.0
6/22/22,2456.8571428571427
6/23/22,2554.285714285714
6/24/22,2497.1428571428573
6/25/22,2640.714285714286
6/26/22,2590.1428571428573
6/27/22,2789.4285714285716
6/28/22,2668.5714285714284
6/29/22,2749.0
6/30/22,2783.8571428571427
7/1/22,2706.5714285714284
7/2/22,3072.8571428571427
7/3/22,2846.5714285714284
7/4/22,3218.5714285714284
7/5/22,3523.8571428571427
7/6/22,3155.0
7/7/22,3175.714285714286
7/8/22,3275.8571428571427
7/9/22,2895.5714285714284
7/10/22,3458.1428571428573
7/11/22,4791.285714285715
7/12/22,5090.0
7/13/22,5164.857142857143
7/14/22,5011.857142857143
7/15/22,4867.857142857143
7/16/22,5931.0
7/17/22,5807.714285714285
7/18/22,4711.285714285715
7/19/22,5116.571428571428
7/20/22,5069.428571428572
7/21/22,5252.0
7/22/22,5430.714285714285
7/23/22,4945.857142857143
7/24/22,4859.857142857143
7/25/22,4798.714285714285
7/26/22,4366.571428571428
7/27/22,4321.142857142857
7/28/22,4273.428571428572
7/29/22,4232.714285714285
7/30/22,3986.4285714285716
7/31/22,3937.0
8/1/22,2509.0
8/2/22,4776.857142857143
8/3/22,4738.857142857143
8/4/22,4711.571428571428
8/5/22,4680.857142857143
8/6/22,4160.857142857143
8/7/22,4134.428571428572
8/8/22,5990.142857142857
8/9/22,3629.0
8/10/22,3476.1428571428573
8/11/22,3368.5714285714284
8/12/22,3257.714285714286
8/13/22,3979.5714285714284
8/14/22,3965.0
8/15/22,3420.714285714286
8/16/22,3555.5714285714284
8/17/22,3677.5714285714284
8/18/22,3766.285714285714
8/19/22,3858.8571428571427
8/20/22,3358.5714285714284
8/21/22,3487.4285714285716
8/22/22,3237.8571428571427
8/23/22,2983.1428571428573
8/24/22,2968.0
8/25/22,2957.8571428571427
8/26/22,2933.8571428571427
8/27/22,2989.714285714286
8/28/22,2737.5714285714284
8/29/22,3021.4285714285716
8/30/22,2974.5714285714284
8/31/22,2962.1428571428573
9/1/22,2951.285714285714
9/2/22,2946.4285714285716
9/3/22,2794.1428571428573
9/4/22,2791.285714285714
9/5/22,2446.714285714286
9/6/22,2399.714285714286
9/7/22,2396.285714285714
9/8/22,2328.5714285714284
9/9/22,2424.714285714286
9/10/22,2506.714285714286
9/11/22,2376.1428571428573
9/12/22,2519.4285714285716
9/13/22,2749.8571428571427
9/14/22,2746.5714285714284
9/15/22,2812.285714285714
9/16/22,2735.8571428571427
9/17/22,2830.285714285714
9/18/22,2976.285714285714
9/19/22,2901.1428571428573
9/20/22,2634.0
9/21/22,2651.0
9/22/22,2674.0
9/23/22,2679.8571428571427
9/24/22,2544.8571428571427
9/25/22,2625.4285714285716
9/26/22,2721.0
9/27/22,2410.0
9/28/22,2426.0
9/29/22,2422.714285714286
9/30/22,2677.1428571428573
10/1/22,2842.285714285714
10/2/22,2616.714285714286
10/3/22,2674.4285714285716
10/4/22,3018.0
10/5/22,3367.4285714285716
10/6/22,4504.571428571428
10/7/22,4315.857142857143
